Location,Crop ID,Date,dt,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,Plant height (cm),Grain yield (kg/ha),Flowering time (days to 50% flowering)
Hyderabad,97,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,97,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,97,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,97,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,97,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,97,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,448.00,674.00,692.00
Hyderabad,100,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,100,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,100,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,100,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,100,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,100,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,100,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,100,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,392.00,590.00,608.00
Hyderabad,102,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,102,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,102,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,102,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,102,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,102,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,102,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,102,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,274.00,413.00,431.00
Hyderabad,113,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,113,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,113,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,113,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,113,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,113,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,113,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,113,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,340.00,512.00,530.00
Hyderabad,36,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,36,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,36,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,36,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,36,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,36,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,36,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,36,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,302.00,455.00,473.00
Hyderabad,56,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,56,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,56,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,56,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,56,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,56,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,56,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,56,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,466.00,701.00,719.00
Hyderabad,71,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,71,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,71,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,71,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,71,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,71,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,71,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,71,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,382.00,575.00,593.00
Hyderabad,79,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,79,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,79,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,79,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,79,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,79,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,79,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,79,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,350.00,527.00,545.00
Hyderabad,8,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,8,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,8,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,8,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,8,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,8,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,8,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,8,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,252.00,380.00,398.00
Hyderabad,6,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,6,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,6,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,6,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,6,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,6,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,6,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,6,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,412.00,620.00,638.00
Hyderabad,117,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,117,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,117,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,117,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,117,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,117,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,117,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,117,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,364.00,548.00,566.00
Hyderabad,93,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,93,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,93,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,93,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,93,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,93,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,93,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,93,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,270.00,407.00,425.00
Hyderabad,44,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,44,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,44,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,44,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,44,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,44,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,44,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,44,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,272.00,410.00,428.00
Hyderabad,24,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,24,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,24,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,24,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,24,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,24,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,24,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,24,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,246.00,371.00,389.00
Hyderabad,55,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,55,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,55,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,55,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,55,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,55,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,55,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,55,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,372.00,560.00,578.00
Hyderabad,88,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,88,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,88,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,88,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,88,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,88,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,88,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,88,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,368.00,554.00,572.00
Hyderabad,86,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,86,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,86,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,86,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,86,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,86,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,86,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,86,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,380.00,572.00,590.00
Hyderabad,30,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,30,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,30,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,30,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,30,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,30,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,30,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,30,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,388.00,584.00,602.00
Hyderabad,58,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,58,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,58,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,58,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,58,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,58,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,58,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,58,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,296.00,446.00,464.00
Hyderabad,28,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,28,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,28,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,28,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,28,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,28,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,28,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,28,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,304.00,458.00,476.00
Hyderabad,54,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,54,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,54,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,54,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,54,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,54,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,54,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,54,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,432.00,650.00,668.00
Hyderabad,107,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,107,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,107,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,107,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,107,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,107,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,107,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,107,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,334.00,503.00,521.00
Hyderabad,73,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,73,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,73,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,73,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,73,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,73,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,73,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,73,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,260.00,392.00,410.00
Hyderabad,43,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,43,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,43,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
